mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	-3	6/8	3/4	0	4	firstMeasure					2
2	2	-3	6/8	3/4	0	4						3
3	3	-3	6/8	3/4	0	4						4
4	4	-3	6/8	3/4	0	4						5
5	5	-3	6/8	3/4	0	4						6
6	6	-3	6/8	3/4	0	4						7
7	7	-3	6/8	3/4	0	4						8
8	8	-3	6/8	3/4	0	4						9
9	9	-3	6/8	3/4	0	3						10
10	10	-3	6/8	3/4	0	3						11
11	11	-3	6/8	3/4	0	3						12
12	12	-3	6/8	3/4	0	3						13
13	13	-3	6/8	3/4	0	3						14
14	14	-3	6/8	3/4	0	3						15
15	15	-3	6/8	3/4	0	3						16
16	16	-3	6/8	3/4	0	3						17
17	17	-3	6/8	3/4	0	3						18
18	18	-3	6/8	3/4	0	3						19
19	19	-3	6/8	3/4	0	3						20
20	20	-3	6/8	3/4	0	3						21
21	21	-3	6/8	3/4	0	3						22
22	22	-3	6/8	3/4	0	3						23
23	23	-3	6/8	3/4	0	3						24
24	24	-3	6/8	3/4	0	3						25
25	25	-3	6/8	3/4	0	3						26
26	26	-3	6/8	3/4	0	3						27
27	27	-3	6/8	3/4	0	3						28
28	28	-3	6/8	3/4	0	3						29
29	29	-3	6/8	3/4	0	3						30
30	30	-3	6/8	3/4	0	3						31
31	31	-3	6/8	3/4	0	3						32
32	32	-3	6/8	3/4	0	3						33
33	33	-3	6/8	3/4	0	3						34
34	34	-3	6/8	3/4	0	3						35
35	35	-3	6/8	3/4	0	3						36
36	36	-3	6/8	3/4	0	4						37
37	37	-3	6/8	3/4	0	4						38
38	38	-3	6/8	3/4	0	3						39
39	39	-3	6/8	3/4	0	3						40
40	40	-3	6/8	3/4	0	3						41
41	41	-3	6/8	3/4	0	3						42
42	42	-3	6/8	3/4	0	3						43
43	43	-3	6/8	3/4	0	3						44
44	44	-3	6/8	3/4	0	3						45
45	45	-3	6/8	3/4	0	3						46
46	46	-3	6/8	3/4	0	4						47
47	47	-3	6/8	3/4	0	4						48
48	48	-3	6/8	3/4	0	4						49
49	49	-3	6/8	3/4	0	4						50
50	50	-3	6/8	3/4	0	4						51
51	51	-3	6/8	3/4	0	4						52
52	52	-3	6/8	3/4	0	4						53
53	53	-3	6/8	3/4	0	4						54
54	54	-3	6/8	3/4	0	3						55
55	55	-3	6/8	3/4	0	3						56
56	56	-3	6/8	3/4	0	3						57
57	57	-3	6/8	3/4	0	3						58
58	58	-3	6/8	3/4	0	3						59
59	59	-3	6/8	3/4	0	3						60
60	60	-3	6/8	3/4	0	3						61
61	61	-3	6/8	3/4	0	3						62
62	62	-3	6/8	3/4	0	3						63
63	63	-3	6/8	3/4	0	3						64
64	64	-3	6/8	3/4	0	3						65
65	65	-3	6/8	3/4	0	3						66
66	66	-3	6/8	3/4	0	3						67
67	67	-3	6/8	3/4	0	3						68
68	68	-3	6/8	3/4	0	3						69
69	69	-3	6/8	3/4	0	3						70
70	70	-3	6/8	3/4	0	3						71
71	71	-3	6/8	3/4	0	3						72
72	72	-3	6/8	3/4	0	3						73
73	73	-3	6/8	3/4	0	3						74
74	74	-3	6/8	3/4	0	3						75
75	75	-3	6/8	3/4	0	3						76
76	76	-3	6/8	3/4	0	3						77
77	77	-3	6/8	3/4	0	3						78
78	78	-3	6/8	3/4	0	3						79
79	79	-3	6/8	3/4	0	3						80
80	80	-3	6/8	3/4	0	3						81
81	81	-3	6/8	3/4	0	4						82
82	82	-3	6/8	3/4	0	4						83
83	83	-3	6/8	3/4	0	3						84
84	84	-3	6/8	3/4	0	3						85
85	85	-3	6/8	3/4	0	3						86
86	86	-3	6/8	3/4	0	3						87
87	87	-3	6/8	3/4	0	3						88
88	88	-3	6/8	3/4	0	3						89
89	89	-3	6/8	3/4	0	3						90
90	90	-3	6/8	3/4	0	3						91
91	91	-3	6/8	3/4	0	3						92
92	92	-3	6/8	3/4	0	3						93
93	93	-3	6/8	3/4	0	3						94
94	94	-3	6/8	3/4	0	3	lastMeasure		end			-1
